x	y	z
-0.44	0.0	0.33486037959924264
-0.44	0.01	0.33489377249350893
-0.44	0.02	0.3349939091633042
-0.44	0.03	0.3351606732616784
-0.44	0.04	0.3353939032086349
-0.44	0.05	0.3356934407683035
-0.44	0.06	0.3360591991920732
-0.44	0.07	0.33649125100450816
-0.44	0.08	0.3369899354449244
-0.44	0.09	0.3375559854447852
-0.44	0.1	0.3381906738002772
-0.44	0.11	0.3388959778699312
-0.44	0.12	0.3396747616680195
-0.44	0.13	0.34053097361605966
-0.44	0.14	0.34146985744141667
-0.44	0.15	0.34249817276556893
-0.44	0.16	0.34362442080943445
-0.44	0.17	0.3448590693820078
-0.44	0.18	0.34621476995962047
-0.44	0.19	0.3477065582871462
-0.44	0.2	0.34935202865896986
-0.44	0.21	0.35117147102832974
-0.44	0.22	0.3531879595508643
-0.44	0.23	0.35542738132396906
-0.44	0.24	0.35791839517786656
-0.44	0.25	0.36069231261875945
-0.44	0.26	0.3637828965516642
-0.44	0.27	0.367226078212457
-0.44	0.28	0.37105959860277454
-0.44	0.29	0.3753225871795474
-0.44	0.3	0.38005509686057565
-0.44	0.31	0.3852976195865632
-0.44	0.32	0.3910906096118232
-0.44	0.33	0.3974740413094449
-0.44	0.34	0.40448702378906987
-0.44	0.35	0.41216748581281487
-0.44	0.36	0.42055193194448365
-0.44	0.37	0.42967525615345353
-0.44	0.38	0.43957058483022793
-0.44	0.39	0.4502691108965616
-0.44	0.4	0.46179987858991195
-0.44	0.41	0.4741894889217021
-0.44	0.42	0.4874617226434836
-0.44	0.43	0.5016371234853069
-0.44	0.44	0.5167326501491424
-0.44	0.45	0.5327615891254126
-0.44	0.46	0.5497340171243401
-0.44	0.47	0.5676582048719915
-0.44	0.48	0.5865434560461185
-0.44	0.49	0.606404972450924
-0.44	0.5	0.627271434654194
-0.44	0.51	0.649196109637562
-0.44	0.52	0.6722724972885078
-0.44	0.53	0.6966559086487609
-0.44	0.54	0.7225931137989352
-0.44	0.55	0.7504636265767214
-0.44	0.56	0.7808388783976835
-0.44	0.57	0.8145705316458192
-0.44	0.58	0.8529285336106593
-0.43	-0.59	0.8701654448371711
-0.43	-0.58	0.8298181910406449
-0.43	-0.57	0.7945729038251578
-0.43	-0.56	0.7630803730227153
-0.43	-0.55	0.7344242958207039
-0.43	-0.54	0.7079714926459518
-0.43	-0.53	0.6832818887062846
-0.43	-0.52	0.6600509729827713
-0.43	-0.51	0.6380708007161868
-0.43	-0.5	0.617202230353024
-0.43	-0.49	0.5973544639394238
-0.43	-0.48	0.5784697083393068
-0.43	-0.47	0.5605116770233495
-0.43	-0.46	0.543457107808051
-0.43	-0.45	0.5272896948094024
-0.43	-0.44	0.5119959418814686
-0.43	-0.43	0.49756250609652924
-0.43	-0.42	0.48397464823982483
-0.43	-0.41	0.47121545842219026
-0.43	-0.4	0.45926558273432533
-0.43	-0.39	0.4481032390323542
-0.43	-0.38	0.4377043714830501
-0.43	-0.37	0.4280428492425093
-0.43	-0.36	0.41909066063368544
-0.43	-0.35	0.4108180882629835
-0.43	-0.34	0.40319387233239234
-0.43	-0.33	0.3961853801215474
-0.43	-0.32	0.3897588014152758
-0.43	-0.31	0.383879385228959
-0.43	-0.3	0.37851172528149646
-0.43	-0.29	0.3736200927226538
-0.43	-0.28	0.3691688065332158
-0.43	-0.27	0.365122626021336
-0.43	-0.26	0.36144714652052107
-0.43	-0.25	0.3581091787744061
-0.43	-0.24	0.355077094177764
-0.43	-0.23	0.3523211213966652
-0.43	-0.22	0.3498135841966399
-0.43	-0.21	0.3475290748958814
-0.43	-0.2	0.34544456219025577
-0.43	-0.19	0.3435394357952804
-0.43	-0.18	0.3417954932135516
-0.43	-0.17	0.3401968759059312
-0.43	-0.16	0.3387299632714348
-0.43	-0.15	0.3373832332438789
-0.43	-0.14	0.33614709814673394
-0.43	-0.13	0.3350137238718351
-0.43	-0.12	0.3339768396111009
-0.43	-0.11	0.3330315443989163
-0.43	-0.1	0.33217411571489197
-0.43	-0.09	0.3314018244237272
-0.43	-0.08	0.3307127594380089
-0.43	-0.07	0.330105664707964
-0.43	-0.06	0.3295797904808658
-0.43	-0.05	0.3291347602321321
-0.43	-0.04	0.3287704542427351
-0.43	-0.03	0.32848691047139844
-0.43	-0.02	0.32828424313086757
-0.43	-0.01	0.32816257921024927
-0.43	0.0	0.32812201307517236
-0.43	0.01	0.32816257921024927
-0.43	0.02	0.3282842431308676
-0.43	0.03	0.32848691047139855
-0.43	0.04	0.32877045424273527
-0.43	0.05	0.32913476023213223
-0.43	0.06	0.32957979048086605
-0.43	0.07	0.3301056647079642
-0.43	0.08	0.3307127594380091
-0.43	0.09	0.3314018244237274
-0.43	0.1	0.33217411571489225
-0.43	0.11	0.3330315443989166
-0.43	0.12	0.33397683961110125
-0.43	0.13	0.3350137238718355
-0.43	0.14	0.3361470981467344
-0.43	0.15	0.33738323324387937
-0.43	0.16	0.3387299632714353
-0.43	0.17	0.3401968759059317
-0.43	0.18	0.3417954932135522
-0.43	0.19	0.34353943579528107
-0.43	0.2	0.3454445621902565
-0.43	0.21	0.34752907489588214
-0.43	0.22	0.34981358419664077
-0.43	0.23	0.35232112139666627
-0.43	0.24	0.35507709417776506
-0.43	0.25	0.3581091787744071
-0.43	0.26	0.3614471465205223
-0.43	0.27	0.3651226260213374
-0.43	0.28	0.3691688065332174
-0.43	0.29	0.37362009272265534
-0.43	0.3	0.37851172528149823
-0.43	0.31	0.38387938522896115
-0.43	0.32	0.3897588014152781
-0.43	0.33	0.39618538012154964
-0.43	0.34	0.403193872332395
-0.43	0.35	0.4108180882629865
-0.43	0.36	0.4190906606336885
-0.43	0.37	0.4280428492425124
-0.43	0.38	0.4377043714830535
-0.43	0.39	0.44810323903235827
-0.43	0.4	0.45926558273432955
-0.43	0.41	0.47121545842219437
-0.43	0.42	0.4839746482398295
-0.43	0.43	0.4975625060965346
-0.43	0.44	0.5119959418814739
-0.43	0.45	0.5272896948094075
-0.43	0.46	0.543457107808057
-0.43	0.47	0.560511677023356
-0.43	0.48	0.5784697083393133
-0.43	0.49	0.5973544639394301
-0.43	0.5	0.6172022303530312
-0.43	0.51	0.6380708007161948
-0.43	0.52	0.6600509729827794
-0.43	0.53	0.6832818887062927
-0.43	0.54	0.7079714926459609
-0.43	0.55	0.7344242958207143
-0.43	0.56	0.7630803730227256
-0.43	0.57	0.7945729038251688
-0.43	0.58	0.8298181910406581
-0.43	0.59	0.8701654448371873
-0.42	-0.6	0.8774725732586238
-0.42	-0.59	0.8386903591173811
-0.42	-0.58	0.8041126582210664
-0.42	-0.57	0.7728147554315472
-0.42	-0.56	0.7441401318301823
-0.42	-0.55	0.7176028590118894
-0.42	-0.54	0.6928373528296831
-0.42	-0.53	0.6695685626992581
-0.42	-0.52	0.6475916319142668
-0.42	-0.51	0.6267564499872355
-0.42	-0.5	0.6069551551728036
-0.42	-0.49	0.5881117595778329
-0.42	-0.48	0.5701735363734678
-0.42	-0.47	0.5531039880128747
-0.42	-0.46	0.5368772631156469
-0.42	-0.45	0.5214738824898625
-0.42	-0.44	0.5068776100872685
-0.42	-0.43	0.4930732828255033
-0.42	-0.42	0.4800454038297502
-0.42	-0.41	0.46777730953760516
-0.42	-0.4	0.4562507406582177
-0.42	-0.39	0.44544567609367497
-0.42	-0.38	0.4353403226287396
-0.42	-0.37	0.4259111867500813
-0.42	-0.36	0.4171331846482643
-0.42	-0.35	0.4089797699134744
-0.42	-0.34	0.40142307465982313
-0.42	-0.33	0.39443406898026195
-0.42	-0.32	0.3879827467824906
-0.42	-0.31	0.38203834473004056
-0.42	-0.3	0.3765695969299631
-0.42	-0.29	0.37154502278805235
-0.42	-0.28	0.3669332404213221
-0.42	-0.27	0.36270329410475544
-0.42	-0.26	0.3588249819411688
-0.42	-0.25	0.35526916940258757
-0.42	-0.24	0.3520080754241257
-0.42	-0.23	0.34901551997035635
-0.42	-0.22	0.3462671249864681
-0.42	-0.21	0.3437404639414013
-0.42	-0.2	0.34141515838215414
-0.42	-0.19	0.3392729227619842
-0.42	-0.18	0.337297561104447
-0.42	-0.17	0.3354749207451641
-0.42	-0.16	0.333792809459967
-0.42	-0.15	0.33224088280437813
-0.42	-0.14	0.33081050855100225
-0.42	-0.13	0.32949461482702425
-0.42	-0.12	0.32828752803049943
-0.42	-0.11	0.32718480593675797
-0.42	-0.1	0.32618307067364594
-0.42	-0.09	0.3252798455067442
-0.42	-0.08	0.3244733986758359
-0.42	-0.07	0.3237625968889455
-0.42	-0.06	0.32314677052488455
-0.42	-0.05	0.3226255921243718
-0.42	-0.04	0.32219896936148645
-0.42	-0.03	0.32186695337493143
-0.42	-0.02	0.3216296630930588
-0.42	-0.01	0.32148722599725954
-0.42	0.0	0.32143973562415523
-0.42	0.01	0.32148722599725954
-0.42	0.02	0.32162966309305885
-0.42	0.03	0.32186695337493154
-0.42	0.04	0.32219896936148656
-0.42	0.05	0.322625592124372
-0.42	0.06	0.3231467705248847
-0.42	0.07	0.32376259688894576
-0.42	0.08	0.32447339867583624
-0.42	0.09	0.3252798455067445
-0.42	0.1	0.3261830706736463
-0.42	0.11	0.32718480593675836
-0.42	0.12	0.32828752803049976
-0.42	0.13	0.3294946148270247
-0.42	0.14	0.33081050855100275
-0.42	0.15	0.3322408828043787
-0.42	0.16	0.3337928094599676
-0.42	0.17	0.3354749207451647
-0.42	0.18	0.33729756110444764
-0.42	0.19	0.339272922761985
-0.42	0.2	0.3414151583821549
-0.42	0.21	0.3437404639414022
-0.42	0.22	0.346267124986469
-0.42	0.23	0.34901551997035746
-0.42	0.24	0.3520080754241268
-0.42	0.25	0.35526916940258874
-0.42	0.26	0.35882498194117013
-0.42	0.27	0.362703294104757
-0.42	0.28	0.3669332404213237
-0.42	0.29	0.37154502278805396
-0.42	0.3	0.37656959692996483
-0.42	0.31	0.3820383447300428
-0.42	0.32	0.38798274678249284
-0.42	0.33	0.3944340689802641
-0.42	0.34	0.4014230746598257
-0.42	0.35	0.40897976991347745
-0.42	0.36	0.41713318464826726
-0.42	0.37	0.4259111867500843
-0.42	0.38	0.43534032262874306
-0.42	0.39	0.4454456760936788
-0.42	0.4	0.45625074065822163
-0.42	0.41	0.4677773095376091
-0.42	0.42	0.4800454038297547
-0.42	0.43	0.4930732828255084
-0.42	0.44	0.5068776100872736
-0.42	0.45	0.5214738824898676
-0.42	0.46	0.5368772631156526
-0.42	0.47	0.553103988012881
-0.42	0.48	0.5701735363734741
-0.42	0.49	0.588111759577839
-0.42	0.5	0.6069551551728105
-0.42	0.51	0.626756449987243
-0.42	0.52	0.6475916319142743
-0.42	0.53	0.6695685626992658
-0.42	0.54	0.6928373528296915
-0.42	0.55	0.717602859011899
-0.42	0.56	0.7441401318301922
-0.42	0.57	0.7728147554315571
-0.42	0.58	0.8041126582210781
-0.42	0.59	0.8386903591173949
-0.42	0.6	0.8774725732586386
-0.41	-0.61	0.866202457798449
-0.41	-0.6	0.8356603936109158
-0.41	-0.59	0.8058925436919437
-0.41	-0.58	0.7773564380215752
-0.41	-0.57	0.750247361589102
-0.41	-0.56	0.7245949184833698
-0.41	-0.55	0.700339707242024
-0.41	-0.54	0.6773835512534763
-0.41	-0.53	0.6556191819738855
-0.41	-0.52	0.6349461141429881
-0.41	-0.51	0.6152778564438375
-0.41	-0.5	0.5965439592043377
-0.41	-0.49	0.5786891789310412
-0.41	-0.48	0.5616712109053968
-0.41	-0.47	0.5454578933585001
-0.41	-0.46	0.5300244238851866
-0.41	-0.45	0.5153508860901991
-0.41	-0.44	0.5014202221219767
-0.41	-0.43	0.4882166806850318
-0.41	-0.42	0.47572470516385884
-0.41	-0.41	0.46392819204933744
-0.41	-0.4	0.4528100376158686
-0.41	-0.39	0.4423518937183565
-0.41	-0.38	0.4325340656423938
-0.41	-0.37	0.42333550119229585
-0.41	-0.36	0.41473383685654436
-0.41	-0.35	0.4067054813783713
-0.41	-0.34	0.3992257279531454
-0.41	-0.33	0.39226889311926233
-0.41	-0.32	0.3858084834890022
-0.41	-0.31	0.37981739154359323
-0.41	-0.3	0.3742681197887901
-0.41	-0.29	0.3691330296542347
-0.41	-0.28	0.36438460851180265
-0.41	-0.27	0.3599957457496457
-0.41	-0.26	0.355940007371016
-0.41	-0.25	0.3521918982384592
-0.41	-0.24	0.34872710179438904
-0.41	-0.23	0.3455226886530888
-0.41	-0.22	0.3425572875941783
-0.41	-0.21	0.3398112148939446
-0.41	-0.2	0.3372665603381902
-0.41	-0.19	0.33490723045558163
-0.41	-0.18	0.3327189513509873
-0.41	-0.17	0.3306892349297806
-0.41	-0.16	0.32880731327121343
-0.41	-0.15	0.3270640464606275
-0.41	-0.14	0.3254518093841174
-0.41	-0.13	0.32396436289753605
-0.41	-0.12	0.32259671448000565
-0.41	-0.11	0.3213449730411871
-0.41	-0.1	0.3202062020326227
-0.41	-0.09	0.31917827446562125
-0.41	-0.08	0.3182597328981072
-0.41	-0.07	0.31744965694577015
-0.41	-0.06	0.3167475404139921
-0.41	-0.05	0.31615317974371393
-0.41	-0.04	0.315666575117955
-0.41	-0.03	0.3152878452832569
-0.41	-0.02	0.31501715689630944
-0.41	-0.01	0.3148546690033636
-0.41	0.0	0.31480049309098
-0.41	0.01	0.3148546690033636
-0.41	0.02	0.3150171568963095
-0.41	0.03	0.315287845283257
-0.41	0.04	0.3156665751179552
-0.41	0.05	0.3161531797437141
-0.41	0.06	0.31674754041399233
-0.41	0.07	0.3174496569457705
-0.41	0.08	0.31825973289810755
-0.41	0.09	0.3191782744656216
-0.41	0.1	0.32020620203262307
-0.41	0.11	0.32134497304118753
-0.41	0.12	0.3225967144800061
-0.41	0.13	0.32396436289753655
-0.41	0.14	0.32545180938411794
-0.41	0.15	0.3270640464606282
-0.41	0.16	0.3288073132712141
-0.41	0.17	0.33068923492978125
-0.41	0.18	0.33271895135098806
-0.41	0.19	0.33490723045558246
-0.41	0.2	0.337266560338191
-0.41	0.21	0.3398112148939455
-0.41	0.22	0.3425572875941793
-0.41	0.23	0.34552268865309
-0.41	0.24	0.3487271017943902
-0.41	0.25	0.3521918982384604
-0.41	0.26	0.3559400073710174
-0.41	0.27	0.3599957457496474
-0.41	0.28	0.36438460851180426
-0.41	0.29	0.36913302965423644
-0.41	0.3	0.374268119788792
-0.41	0.31	0.37981739154359534
-0.41	0.32	0.3858084834890043
-0.41	0.33	0.3922688931192645
-0.41	0.34	0.3992257279531481
-0.41	0.35	0.40670548137837437
-0.41	0.36	0.4147338368565474
-0.41	0.37	0.4233355011922989
-0.41	0.38	0.4325340656423971
-0.41	0.39	0.44235189371836037
-0.41	0.4	0.45281003761587235
-0.41	0.41	0.4639281920493412
-0.41	0.42	0.47572470516386306
-0.41	0.43	0.48821668068503665
-0.41	0.44	0.5014202221219816
-0.41	0.45	0.515350886090204
-0.41	0.46	0.5300244238851919
-0.41	0.47	0.5454578933585061
-0.41	0.48	0.5616712109054026
-0.41	0.49	0.578689178931047
-0.41	0.5	0.5965439592043442
-0.41	0.51	0.6152778564438447
-0.41	0.52	0.6349461141429951
-0.41	0.53	0.6556191819738926
-0.41	0.54	0.6773835512534843
-0.41	0.55	0.7003397072420329
-0.41	0.56	0.7245949184833786
-0.41	0.57	0.7502473615891107
-0.41	0.58	0.7773564380215852
-0.41	0.59	0.805892543691955
-0.41	0.6	0.8356603936109267
-0.41	0.61	0.866202457798459
-0.4	-0.67	0.7171312450313896
-0.4	-0.66	0.6876106940598978
-0.4	-0.65	0.7583926243365204
-0.4	-0.64	0.8077818984814393
-0.4	-0.63	0.8276439392402491
-0.4	-0.62	0.8272453975861755
-0.4	-0.61	0.8148985011516049
-0.4	-0.6	0.7960980471782428
-0.4	-0.59	0.7741721119308211
-0.4	-0.58	0.7510503980328354
-0.4	-0.57	0.7278117609677571
-0.4	-0.56	0.705032281665128
-0.4	-0.55	0.6829976662871912
-0.4	-0.54	0.6618304414974316
-0.4	-0.53	0.6415651386056366
-0.4	-0.52	0.6221920500151865
-0.4	-0.51	0.6036820709837146
-0.4	-0.5	0.5860002063807124
-0.4	-0.49	0.5691123511600854
-0.4	-0.48	0.552988163498748
-0.4	-0.47	0.5376017609876099
-0.4	-0.46	0.5229312980115977
-0.4	-0.45	0.5089580602112841
-0.4	-0.44	0.49566544316356814
-0.4	-0.43	0.4830380108545083
-0.4	-0.42	0.4710607216217218
-0.4	-0.41	0.4597183442219109
-0.4	-0.4	0.4489950508410583
-0.4	-0.39	0.4388741576013705
-0.4	-0.38	0.4293379793545248
-0.4	-0.37	0.42036776898841394
-0.4	-0.36	0.4119437182264988
-0.4	-0.35	0.404045004271595
-0.4	-0.34	0.3966498729657616
-0.4	-0.33	0.38973575356949436
-0.4	-0.32	0.3832794026135006
-0.4	-0.31	0.37725707479384246
-0.4	-0.3	0.3716447180690592
-0.4	-0.29	0.36641818857163816
-0.4	-0.28	0.3615534792303652
-0.4	-0.27	0.35702695456562267
-0.4	-0.26	0.35281558326277357
-0.4	-0.25	0.3488971599842005
-0.4	-0.24	0.3452505084419473
-0.4	-0.23	0.34185565890853203
-0.4	-0.22	0.33869399491867636
-0.4	-0.21	0.3357483657119318
-0.4	-0.2	0.33300316279786624
-0.4	-0.19	0.33044436073610656
-0.4	-0.18	0.3280595237013727
-0.4	-0.17	0.3258377805830804
-0.4	-0.16	0.3237697722263756
-0.4	-0.15	0.3218475749663523
-0.4	-0.14	0.32006460487299837
-0.4	-0.13	0.318415507158262
-0.4	-0.12	0.31689603505118985
-0.4	-0.11	0.31550292217411535
-0.4	-0.1	0.31423375209897253
-0.4	-0.09	0.31308682836689794
-0.4	-0.08	0.3120610478467165
-0.4	-0.07	0.31115577991057064
-0.4	-0.06	0.31037075353216886
-0.4	-0.05	0.30970595407285456
-0.4	-0.04	0.30916153121596857
-0.4	-0.03	0.3087377192402029
-0.4	-0.02	0.3084347705848452
-0.4	-0.01	0.30825290344958145
-0.4	0.0	0.3081922639837724
-0.4	0.01	0.3082529034495815
-0.4	0.02	0.30843477058484536
-0.4	0.03	0.30873771924020305
-0.4	0.04	0.3091615312159687
-0.4	0.05	0.30970595407285473
-0.4	0.06	0.3103707535321691
-0.4	0.07	0.31115577991057103
-0.4	0.08	0.31206104784671684
-0.4	0.09	0.31308682836689833
-0.4	0.1	0.314233752098973
-0.4	0.11	0.31550292217411585
-0.4	0.12	0.31689603505119035
-0.4	0.13	0.31841550715826256
-0.4	0.14	0.320064604872999
-0.4	0.15	0.32184757496635297
-0.4	0.16	0.32376977222637626
-0.4	0.17	0.32583778058308105
-0.4	0.18	0.3280595237013735
-0.4	0.19	0.33044436073610745
-0.4	0.2	0.33300316279786724
-0.4	0.21	0.33574836571193273
-0.4	0.22	0.3386939949186774
-0.4	0.23	0.3418556589085333
-0.4	0.24	0.34525050844194854
-0.4	0.25	0.3488971599842018
-0.4	0.26	0.352815583262775
-0.4	0.27	0.3570269545656244
-0.4	0.28	0.3615534792303668
-0.4	0.29	0.3664181885716399
-0.4	0.3	0.3716447180690611
-0.4	0.31	0.3772570747938446
-0.4	0.32	0.3832794026135027
-0.4	0.33	0.3897357535694966
-0.4	0.34	0.39664987296576415
-0.4	0.35	0.4040450042715979
-0.4	0.36	0.4119437182265016
-0.4	0.37	0.4203677689884168
-0.4	0.38	0.42933797935452805
-0.4	0.39	0.43887415760137427
-0.4	0.4	0.448995050841062
-0.4	0.41	0.45971834422191454
-0.4	0.42	0.4710607216217259
-0.4	0.43	0.48303801085451287
-0.4	0.44	0.4956654431635727
-0.4	0.45	0.5089580602112885
-0.4	0.46	0.5229312980116027
-0.4	0.47	0.5376017609876156
-0.4	0.48	0.5529881634987536
-0.4	0.49	0.5691123511600908
-0.4	0.5	0.5860002063807186
-0.4	0.51	0.6036820709837215
-0.4	0.52	0.6221920500151932
-0.4	0.53	0.6415651386056432
-0.4	0.54	0.661830441497439
-0.4	0.55	0.6829976662871993
-0.4	0.56	0.705032281665136
-0.4	0.57	0.7278117609677648
-0.4	0.58	0.7510503980328437
-0.4	0.59	0.7741721119308299
-0.4	0.6	0.7960980471782503
-0.4	0.61	0.8148985011516101
-0.4	0.62	0.8272453975861783
-0.4	0.63	0.827643939240246
-0.4	0.64	0.8077818984814271
-0.4	0.65	0.7583926243364987
-0.4	0.66	0.6876106940598785
-0.4	0.67	0.7171312450314566
-0.39	-0.68	0.6510338107999963
-0.39	-0.67	0.16687607687229405
-0.39	-0.66	0.4213228189818526
-0.39	-0.65	0.6094348498488465
-0.39	-0.64	0.7098123071468142
-0.39	-0.63	0.757231250151656
-0.39	-0.62	0.7738069878537978
-0.39	-0.61	0.7727106869418384
-0.39	-0.6	0.761710528320638
-0.39	-0.59	0.7453742311643416
-0.39	-0.58	0.726376545744004
-0.39	-0.57	0.7062706698519776
-0.39	-0.56	0.6859447603366955
-0.39	-0.55	0.6658935074717148
-0.39	-0.54	0.6463804685654019
-0.39	-0.53	0.6275353580021802
-0.39	-0.52	0.6094122840704177
-0.39	-0.51	0.5920243629637909
-0.39	-0.5	0.5753639716193728
-0.39	-0.49	0.5594142625332998
-0.39	-0.48	0.54415539186732
-0.39	-0.47	0.5295675974333082
-0.39	-0.46	0.5156324545967849
-0.39	-0.45	0.5023331327586975
-0.39	-0.44	0.48965415467364165
-0.39	-0.43	0.4775809559850949
-0.39	-0.42	0.46609941152218226
-0.39	-0.41	0.45519541267710434
-0.39	-0.4	0.44485453038027356
-0.39	-0.39	0.43506177003444724
-0.39	-0.38	0.4258014107761029
-0.39	-0.37	0.41705691626237656
-0.39	-0.36	0.4088109040137329
-0.39	-0.35	0.40104516251192845
-0.39	-0.34	0.39374070801316685
-0.39	-0.33	0.3868778753682833
-0.39	-0.32	0.3804364385816152
-0.39	-0.31	0.37439575731957
-0.39	-0.3	0.3687349452797303
-0.39	-0.29	0.3634330555569137
-0.39	-0.28	0.35846927722484506
-0.39	-0.27	0.35382313657852366
-0.39	-0.26	0.34947469605702464
-0.39	-0.25	0.3454047438955298
-0.39	-0.24	0.34159496805270667
-0.39	-0.23	0.33802810886559614
-0.39	-0.22	0.33468808609127493
-0.39	-0.21	0.3315600973730818
-0.39	-0.2	0.32863068658997213
-0.39	-0.19	0.32588778189859924
-0.39	-0.18	0.32332070447392963
-0.39	-0.17	0.320920149941148
-0.39	-0.16	0.31867814524415305
-0.39	-0.15	0.31658798421375556
-0.39	-0.14	0.31464414539996066
-0.39	-0.13	0.3128421958476741
-0.39	-0.12	0.31117868445996916
-0.39	-0.11	0.30965102844499537
-0.39	-0.1	0.30825739611647923
-0.39	-0.09	0.3069965890436559
-0.39	-0.08	0.3058679262485807
-0.39	-0.07	0.3048711328452289
-0.39	-0.06	0.30400623521799497
-0.39	-0.05	0.3032734645546556
-0.39	-0.04	0.3026731702841068
-0.39	-0.03	0.30220574472287814
-0.39	-0.02	0.3018715600052709
-0.39	-0.01	0.3016709181575215
-0.39	0.0	0.3016040149737399
-0.39	0.01	0.30167091815752156
-0.39	0.02	0.301871560005271
-0.39	0.03	0.30220574472287826
-0.39	0.04	0.3026731702841069
-0.39	0.05	0.3032734645546558
-0.39	0.06	0.3040062352179952
-0.39	0.07	0.3048711328452292
-0.39	0.08	0.30586792624858106
-0.39	0.09	0.3069965890436563
-0.39	0.1	0.30825739611647984
-0.39	0.11	0.3096510284449959
-0.39	0.12	0.3111786844599697
-0.39	0.13	0.3128421958476747
-0.39	0.14	0.31464414539996133
-0.39	0.15	0.31658798421375633
-0.39	0.16	0.3186781452441539
-0.39	0.17	0.32092014994114876
-0.39	0.18	0.3233207044739306
-0.39	0.19	0.32588778189860024
-0.39	0.2	0.3286306865899732
-0.39	0.21	0.3315600973730828
-0.39	0.22	0.33468808609127604
-0.39	0.23	0.3380281088655974
-0.39	0.24	0.34159496805270806
-0.39	0.25	0.34540474389553105
-0.39	0.26	0.3494746960570261
-0.39	0.27	0.35382313657852543
-0.39	0.28	0.35846927722484684
-0.39	0.29	0.3634330555569153
-0.39	0.3	0.3687349452797323
-0.39	0.31	0.3743957573195722
-0.39	0.32	0.38043643858161735
-0.39	0.33	0.38687787536828533
-0.39	0.34	0.3937407080131694
-0.39	0.35	0.4010451625119313
-0.39	0.36	0.4088109040137359
-0.39	0.37	0.41705691626237934
-0.39	0.38	0.42580141077610617
-0.39	0.39	0.4350617700344509
-0.39	0.4	0.44485453038027717
-0.39	0.41	0.4551954126771079
-0.39	0.42	0.46609941152218626
-0.39	0.43	0.4775809559850993
-0.39	0.44	0.48965415467364604
-0.39	0.45	0.502333132758702
-0.39	0.46	0.5156324545967897
-0.39	0.47	0.5295675974333135
-0.39	0.48	0.5441553918673254
-0.39	0.49	0.559414262533305
-0.39	0.5	0.5753639716193786
-0.39	0.51	0.5920243629637973
-0.39	0.52	0.609412284070424
-0.39	0.53	0.6275353580021863
-0.39	0.54	0.6463804685654088
-0.39	0.55	0.6658935074717223
-0.39	0.56	0.6859447603367029
-0.39	0.57	0.7062706698519845
-0.39	0.58	0.7263765457440111
-0.39	0.59	0.7453742311643485
-0.39	0.6	0.7617105283206431
-0.39	0.61	0.7727106869418405
-0.39	0.62	0.7738069878537956
-0.39	0.63	0.7572312501516445
-0.39	0.64	0.7098123071467896
-0.39	0.65	0.6094348498488009
-0.39	0.66	0.4213228189817643
-0.39	0.67	0.16687607687226624
-0.39	0.68	0.6510338108002895
-0.38	-0.68	0.6637097336519794
-0.38	-0.67	0.2973022166031675
-0.38	-0.66	0.43139982679390165
-0.38	-0.65	0.5834153503250896
-0.38	-0.64	0.6742165624465573
-0.38	-0.63	0.720813243407285
-0.38	-0.62	0.7396544709270819
-0.38	-0.61	0.7417200163586729
-0.38	-0.6	0.7339086206614129
-0.38	-0.59	0.7204736944271245
-0.38	-0.58	0.7040118093782943
-0.38	-0.57	0.6860932714397876
-0.38	-0.56	0.6676557834814325
-0.38	-0.55	0.6492487374172762
-0.38	-0.54	0.6311846619589226
-0.38	-0.53	0.6136330979411869
-0.38	-0.52	0.5966786919590956
-0.38	-0.51	0.5803569683801268
-0.38	-0.5	0.564676131849314
-0.38	-0.49	0.5496301185441879
-0.38	-0.48	0.5352061812471086
-0.38	-0.47	0.5213890903226787
-0.38	-0.46	0.5081632758029669
-0.38	-0.45	0.4955137537567071
-0.38	-0.44	0.48342636959852653
-0.38	-0.43	0.4718876892836366
-0.38	-0.42	0.46088473800426855
-0.38	-0.41	0.4504047010848502
-0.38	-0.4	0.44043464791428
-0.38	-0.39	0.4309613067988109
-0.38	-0.38	0.42197089961496775
-0.38	-0.37	0.4134490352013702
-0.38	-0.36	0.4053806560791417
-0.38	-0.35	0.39775003189243185
-0.38	-0.34	0.39054079326040897
-0.38	-0.33	0.3837360004870976
-0.38	-0.32	0.37731824220841387
-0.38	-0.31	0.37126975932815065
-0.38	-0.3	0.3655725894944114
-0.38	-0.29	0.36020872701351525
-0.38	-0.28	0.35516029266168136
-0.38	-0.27	0.3504097075050465
-0.38	-0.26	0.3459398647065495
-0.38	-0.25	0.3417342934591068
-0.38	-0.24	0.33777730965576025
-0.38	-0.23	0.3340541486572732
-0.38	-0.22	0.33055107647929305
-0.38	-0.21	0.3272554768095387
-0.38	-0.2	0.3241559123920148
-0.38	-0.19	0.3212421604001281
-0.38	-0.18	0.3185052224003279
-0.38	-0.17	0.3159373103391428
-0.38	-0.16	0.31353181064621255
-0.38	-0.15	0.31128322902906874
-0.38	-0.14	0.3091871188511658
-0.38	-0.13	0.30723999615197684
-0.38	-0.12	0.3054392444113724
-0.38	-0.11	0.30378301210641506
-0.38	-0.1	0.3022701059825999
-0.38	-0.09	0.3008998827860402
-0.38	-0.08	0.2996721419967355
-0.38	-0.07	0.2985870218800961
-0.38	-0.06	0.2976449009442951
-0.38	-0.05	0.2968463066610255
-0.38	-0.04	0.29619183308011315
